Order_Item_ID,Order_ID,Product_ID,Quantity,Price_INR,Discount_INR,Total_Amount_INR,Order_Item_Date,Category_ID,Subcategory_ID,Store_ID,Supplier_ID,Offer_ID
2599,1173,150,2,2898.17,21.2,5775.14,2024-05-22,7,33,71,38,2.0
2600,514,45,3,4947.97,182.46,14661.45,2024-08-03,4,7,44,44,2.0
2601,276,12,2,1849.27,275.31,3423.23,2024-02-10,1,37,96,9,4.0
2602,432,292,4,2313.07,393.86,8858.42,2024-07-02,3,32,46,35,2.0
2603,1053,28,1,1148.3,355.54,792.76,2024-08-11,1,39,32,23,20.0
2604,137,229,4,1962.62,67.5,7782.98,2024-03-10,6,36,9,49,
2605,137,138,2,4601.37,396.9,8805.84,2024-01-02,9,20,21,25,16.0
2606,562,221,2,4694.05,488.56,8899.54,2024-05-30,5,24,49,39,7.0
2607,776,28,1,3120.79,446.94,2673.85,2024-01-03,9,50,6,47,8.0
2608,781,72,1,1017.33,191.31,826.02,2024-07-10,2,1,15,19,
2609,682,210,4,2214.01,351.1,8504.94,2024-07-28,3,4,39,8,
2610,378,167,4,733.25,446.52,2486.48,2024-04-24,1,2,41,44,
2611,1095,132,3,2870.45,186.23,8425.119999999999,2024-01-26,2,24,3,45,20.0
2612,834,298,1,3834.53,410.97,3423.5600000000004,2024-01-18,2,19,65,20,
2613,62,298,4,209.22,189.38,647.5,2024-04-17,10,12,60,30,
2614,751,55,1,1660.68,190.13,1470.5500000000002,2024-02-25,8,47,25,46,18.0
2615,293,70,2,1218.0,231.73,2204.27,2024-06-09,4,6,62,9,
2616,1170,50,4,864.39,477.91,2979.65,2024-03-01,9,15,19,29,20.0
2617,907,114,2,2312.98,33.18,4592.78,2024-01-03,1,36,55,41,2.0
2618,882,165,4,2523.49,446.45,9647.509999999998,2024-06-13,1,5,67,1,
2619,1110,223,1,2368.52,378.33,1990.19,2024-04-04,9,36,37,19,11.0
2620,1072,280,2,744.19,110.68,1377.7,2024-05-01,8,23,90,43,
2621,853,15,3,3059.43,325.82,8852.47,2024-05-06,7,37,99,1,12.0
2622,340,21,1,1565.72,498.3,1067.42,2024-01-24,9,36,81,16,16.0
2623,1061,268,3,3959.7,374.13,11504.97,2024-07-18,7,35,67,41,20.0
2624,441,293,4,2088.45,218.84,8134.959999999999,2024-03-25,5,41,95,16,
2625,605,208,5,1612.74,176.53,7887.17,2024-03-09,9,35,56,27,1.0
2626,980,226,5,4449.51,286.17,21961.380000000005,2024-07-13,6,35,67,5,2.0
2627,276,187,5,3896.26,320.09,19161.210000000003,2024-03-07,7,21,56,22,16.0
2628,630,212,4,1433.06,445.76,5286.48,2024-01-18,1,10,6,26,4.0
2629,120,44,5,4087.94,142.7,20297.0,2024-03-24,10,31,27,32,6.0
2630,595,236,4,4429.48,74.0,17643.92,2024-09-28,5,13,30,29,7.0
2631,664,168,5,3512.1,138.02,17422.48,2024-01-29,5,12,100,12,1.0
2632,1166,213,3,3576.75,483.08,10247.17,2024-05-16,3,32,42,15,7.0
2633,880,252,5,1249.2,446.67,5799.33,2024-05-29,2,11,67,23,
2634,581,159,3,1222.43,273.22,3394.0699999999997,2024-02-27,9,20,76,40,1.0
2635,1104,141,2,1820.76,231.83,3409.69,2024-08-30,9,46,8,43,
2636,36,65,5,1363.9,228.6,6590.9,2024-06-23,5,37,20,19,
2637,468,138,5,1992.81,259.56,9704.49,2024-04-21,1,35,56,20,15.0
2638,838,300,4,1044.78,153.35,4025.77,2024-01-08,1,9,14,27,4.0
2639,843,36,1,4628.04,285.53,4342.51,2024-04-28,10,5,38,42,14.0
2640,711,101,2,2633.02,159.18,5106.86,2024-09-26,10,37,76,31,
2641,826,259,3,4140.83,329.84,12092.65,2024-05-15,2,29,32,49,16.0
2642,355,60,5,983.2,489.33,4426.67,2024-09-10,6,3,84,16,16.0
2643,16,284,5,849.08,349.34,3896.0600000000004,2024-02-18,6,6,92,44,
2644,699,74,3,3653.79,422.5,10538.869999999999,2024-09-03,2,5,93,50,
2645,548,238,2,1010.22,350.22,1670.22,2024-08-07,9,39,84,26,
2646,1020,297,4,2285.52,263.57,8878.51,2024-05-23,1,39,10,4,15.0
2647,959,161,2,4562.91,37.59,9088.23,2024-03-14,5,2,62,6,13.0
2648,660,70,1,2176.06,6.27,2169.79,2024-05-31,10,45,17,25,
2649,668,32,2,1783.35,451.44,3115.2599999999998,2024-02-02,6,9,4,21,3.0
2650,455,131,4,2192.24,176.71,8592.25,2024-06-15,7,30,64,39,
2651,183,219,1,2464.4,471.45,1992.95,2024-02-15,1,39,6,12,12.0
2652,1015,66,3,4363.82,80.15,13011.31,2024-05-25,3,16,91,8,8.0
2653,200,128,5,3505.7,192.7,17335.8,2024-08-23,5,5,21,26,20.0
2654,1152,124,4,191.85,359.19,408.21,2024-02-16,10,46,72,11,
2655,694,267,5,2288.42,219.22,11222.880000000001,2024-08-01,3,39,27,31,8.0
2656,138,178,1,1746.68,174.85,1571.8300000000002,2024-03-11,7,27,52,43,16.0
2657,1059,187,4,3534.24,385.54,13751.419999999998,2024-09-27,5,47,82,35,
2658,626,273,1,4625.89,184.71,4441.18,2024-02-22,4,23,87,30,3.0
2659,1018,22,1,2664.84,409.8,2255.04,2024-02-27,6,10,80,36,12.0
2660,90,273,1,1303.76,420.38,883.38,2024-07-15,9,20,93,15,
2661,182,95,4,1287.78,33.59,5117.53,2024-06-16,6,47,59,28,12.0
2662,433,228,5,4067.68,104.59,20233.809999999998,2024-03-07,8,46,18,29,
2663,956,160,1,253.11,187.06,66.05000000000001,2024-05-24,7,35,68,38,
2664,91,284,4,464.43,279.88,1577.8400000000001,2024-06-16,1,28,74,45,15.0
2665,493,288,1,4127.85,28.79,4099.06,2024-09-07,7,21,8,24,
2666,41,248,2,2134.81,409.41,3860.21,2024-05-29,4,42,20,16,
2667,961,214,1,4984.14,285.68,4698.46,2024-05-17,10,35,16,9,20.0
2668,615,40,5,2157.39,166.32,10620.63,2024-09-07,7,13,15,35,2.0
2669,549,52,3,2149.84,250.71,6198.81,2024-03-21,6,3,79,19,15.0
2670,138,108,3,2710.47,223.34,7908.07,2024-07-08,2,20,39,28,
2671,24,170,1,1809.42,343.19,1466.23,2024-03-13,9,28,14,33,
2672,555,208,2,1434.52,258.8,2610.24,2024-03-28,8,30,100,19,17.0
2673,1088,174,5,4618.51,268.21,22824.340000000004,2024-01-06,1,29,12,49,5.0
2674,360,242,3,2737.28,414.65,7797.1900000000005,2024-03-07,2,39,26,49,16.0
2675,806,60,1,3290.14,77.05,3213.0899999999997,2024-04-18,10,32,38,27,
2676,1018,18,4,1843.61,50.83,7323.61,2024-07-22,7,33,69,9,
2677,466,238,2,2269.22,274.24,4264.2,2024-02-22,5,29,2,27,10.0
2678,285,99,2,1116.33,79.09,2153.5699999999997,2024-04-03,3,45,74,8,14.0
2679,469,236,4,1488.27,72.4,5880.68,2024-05-11,5,33,31,10,9.0
2680,750,108,4,3464.71,274.18,13584.66,2024-05-21,5,15,46,11,
2681,154,36,1,2658.49,381.36,2277.1299999999997,2024-07-29,5,49,46,32,13.0
2682,964,223,3,343.63,132.7,898.1899999999998,2024-08-22,6,12,89,30,6.0
2683,740,293,4,433.24,73.12,1659.8400000000001,2024-04-09,7,47,35,44,
2684,916,93,4,1025.91,180.14,3923.5000000000005,2024-09-24,7,12,52,45,20.0
2685,300,292,2,2706.98,173.98,5239.9800000000005,2024-04-24,4,10,31,5,
2686,1184,150,3,4737.78,438.47,13774.87,2024-02-25,2,33,8,8,9.0
2687,8,187,1,1675.6,366.75,1308.85,2024-02-28,1,46,47,12,
2688,388,242,2,957.91,491.0,1424.82,2024-08-15,9,15,43,46,
2689,850,205,4,1204.3,346.7,4470.5,2024-07-25,10,14,90,12,17.0
2690,1143,134,1,4657.03,350.58,4306.45,2024-09-18,1,29,87,50,
2691,331,227,1,2015.5,159.03,1856.47,2024-07-22,7,38,7,13,2.0
2692,1102,124,2,2148.85,373.42,3924.2799999999997,2024-01-27,8,42,39,18,
2693,1048,269,3,2121.26,282.4,6081.380000000001,2024-03-26,4,29,46,48,
2694,430,113,2,2905.77,30.98,5780.56,2024-10-06,10,29,96,10,
2695,1024,36,1,4697.11,133.49,4563.62,2024-04-02,1,50,40,38,
2696,1196,258,5,2522.33,120.67,12490.98,2024-02-16,4,34,34,32,
2697,395,87,3,4337.65,73.33,12939.619999999999,2024-03-20,1,1,11,40,19.0
2698,963,55,1,3085.14,65.77,3019.37,2024-01-30,9,44,16,26,
2699,194,256,4,3228.31,16.4,12896.84,2024-09-16,7,29,67,3,12.0
2700,1167,279,3,1294.3,445.32,3437.5799999999995,2024-04-15,9,25,76,10,16.0
2701,1087,200,1,2604.79,341.33,2263.46,2024-04-13,7,4,87,45,
2702,544,297,1,2753.76,458.11,2295.65,2024-01-15,7,27,70,20,17.0
2703,1058,183,4,1791.25,187.49,6977.51,2024-07-02,8,1,93,16,3.0
2704,71,203,1,2609.84,136.3,2473.54,2024-09-05,6,36,17,22,19.0
2705,1193,24,4,713.51,52.38,2801.66,2024-04-17,5,14,10,6,20.0
2706,713,299,2,1843.41,318.04,3368.78,2024-07-28,10,20,81,29,9.0
2707,240,165,2,1799.61,425.11,3174.1099999999997,2024-07-10,10,47,91,44,
2708,128,297,4,4510.7,67.1,17975.7,2024-06-18,9,25,89,32,
2709,562,173,4,3890.17,154.36,15406.32,2024-03-28,4,46,24,5,
2710,35,11,4,4218.08,262.66,16609.66,2024-06-11,10,44,81,43,13.0
2711,506,54,2,1737.86,412.15,3063.5699999999997,2024-08-13,7,44,28,49,
2712,346,95,4,3762.67,353.35,14697.33,2024-08-27,8,39,73,47,12.0
2713,1072,36,5,4968.32,429.15,24412.449999999997,2024-01-25,10,1,6,45,19.0
2714,712,133,4,4700.67,463.15,18339.53,2024-09-05,9,26,84,41,
2715,442,184,3,2720.2,472.25,7688.349999999999,2024-02-15,7,48,31,45,
2716,251,113,2,559.78,175.63,943.93,2024-03-03,4,38,4,31,17.0
2717,772,295,3,1396.93,9.39,4181.4,2024-08-10,6,13,63,35,9.0
2718,350,178,5,3071.9,341.62,15017.88,2024-04-21,8,16,32,30,
2719,93,16,5,4276.12,170.23,21210.37,2024-01-17,2,3,82,44,
2720,296,5,5,723.77,413.79,3205.06,2024-05-14,9,33,71,22,20.0
2721,1167,241,1,2623.61,296.37,2327.2400000000002,2024-10-06,5,47,53,9,11.0
2722,23,221,2,2520.1,269.42,4770.78,2024-03-24,7,38,53,41,
2723,991,101,1,4941.0,371.25,4569.75,2024-09-10,4,16,59,3,18.0
2724,988,84,4,2717.96,66.24,10805.6,2024-05-18,4,50,31,24,
2725,936,108,2,1336.56,228.77,2444.35,2024-02-19,9,15,93,12,3.0
2726,1033,120,2,2168.2,6.94,4329.46,2024-05-24,1,13,68,2,16.0
2727,1069,165,2,3106.16,46.14,6166.179999999999,2024-08-16,2,9,14,22,
2728,525,193,4,1363.54,176.38,5277.78,2024-01-27,10,6,48,8,2.0
2729,228,286,4,213.79,249.01,606.15,2024-04-28,1,33,3,36,1.0
2730,428,87,3,4863.38,492.29,14097.849999999999,2024-08-03,1,46,17,39,11.0
2731,79,219,4,890.73,103.07,3459.85,2024-03-02,8,42,10,7,15.0
2732,935,189,4,3192.65,373.3,12397.300000000001,2024-07-06,2,40,7,5,8.0
2733,400,64,3,3299.44,163.07,9735.25,2024-08-29,7,15,85,46,7.0
2734,780,292,5,2706.21,118.18,13412.869999999999,2024-06-02,2,25,32,27,12.0
2735,661,202,5,1988.09,138.43,9802.019999999999,2024-02-12,7,18,81,3,1.0
2736,320,79,2,934.12,256.93,1611.31,2024-09-08,4,29,41,39,
2737,232,19,1,3848.1,242.86,3605.24,2024-07-15,1,32,37,28,
2738,805,292,4,2627.55,355.03,10155.17,2024-07-28,5,38,78,40,18.0
2739,274,6,4,3584.75,63.58,14275.42,2024-09-23,1,26,65,37,11.0
2740,285,145,4,2270.72,11.92,9070.96,2024-08-19,10,44,23,7,
2741,101,226,3,3323.65,283.06,9687.890000000001,2024-04-14,3,48,39,46,
2742,509,152,5,2912.37,158.89,14402.96,2024-08-07,6,30,55,45,
2743,675,76,2,925.96,26.75,1825.17,2024-05-31,5,28,49,29,12.0
2744,580,18,2,505.36,259.6,751.12,2024-03-25,5,48,10,32,
2745,778,145,5,2158.1,253.85,10536.65,2024-03-20,7,3,44,20,
2746,1198,60,3,3708.21,6.49,11118.140000000001,2024-08-23,6,37,3,7,4.0
2747,613,88,2,4140.66,397.72,7883.599999999999,2024-07-27,2,47,84,38,
2748,1038,211,4,940.1,341.71,3418.69,2024-04-09,10,1,23,20,
2749,585,180,5,4583.01,177.0,22738.050000000003,2024-06-07,1,13,51,17,5.0
2750,652,2,5,4077.67,361.45,20026.899999999998,2024-03-08,9,44,69,29,4.0
2751,1145,165,3,1873.88,114.14,5507.5,2024-03-01,4,7,26,9,
2752,808,244,4,1820.76,449.13,6833.91,2024-01-08,2,23,43,40,16.0
2753,853,199,2,2608.37,367.55,4849.19,2024-07-31,10,34,55,20,
2754,1149,16,1,1834.74,13.12,1821.6200000000001,2024-02-27,7,49,53,50,
2755,763,183,2,4789.67,163.06,9416.28,2024-02-22,10,32,89,32,
2756,113,279,1,2671.91,414.88,2257.0299999999997,2024-02-15,7,40,4,39,
2757,692,175,1,4524.39,70.94,4453.450000000001,2024-01-31,1,20,74,6,15.0
2758,1111,73,1,4838.14,97.44,4740.700000000001,2024-01-05,3,30,72,37,
2759,195,180,1,4668.69,490.34,4178.349999999999,2024-03-14,5,3,80,20,18.0
2760,493,49,2,3852.35,129.39,7575.3099999999995,2024-03-30,5,17,82,43,3.0
2761,658,100,2,4046.15,117.94,7974.360000000001,2024-04-02,8,20,86,4,16.0
2762,103,165,2,613.37,471.89,754.85,2024-06-23,2,25,91,50,12.0
2763,645,47,2,555.96,153.68,958.24,2024-05-02,7,38,77,39,7.0
2764,732,197,3,4777.99,107.17,14226.8,2024-02-11,4,25,8,39,
2765,1184,22,4,4625.28,199.75,18301.37,2024-05-22,6,8,100,45,
2766,81,52,4,1257.83,104.47,4926.849999999999,2024-03-15,2,7,92,4,4.0
2767,1125,174,1,2916.75,246.5,2670.25,2024-09-02,2,38,86,21,19.0
2768,744,101,3,4003.24,240.92,11768.8,2024-02-21,2,18,60,50,
2769,603,67,1,4019.18,439.79,3579.39,2024-09-10,4,49,6,21,
2770,440,189,2,2219.77,311.54,4128.0,2024-06-21,8,7,58,48,17.0
2771,250,40,5,1173.28,21.0,5845.4,2024-06-06,3,45,28,27,
2772,753,140,3,2274.27,273.06,6549.749999999999,2024-03-20,6,21,66,19,
2773,873,110,3,383.37,106.79,1043.3200000000002,2024-01-16,4,13,37,1,18.0
2774,703,134,3,3368.85,131.89,9974.66,2024-06-26,3,1,40,19,20.0
2775,450,7,4,3948.47,211.94,15581.939999999999,2024-05-11,1,34,43,37,
2776,242,64,5,3159.4,145.67,15651.33,2024-09-15,3,38,40,40,6.0
2777,513,37,1,1032.5,61.58,970.92,2024-09-07,2,10,27,1,
2778,844,27,4,448.77,448.03,1347.05,2024-10-01,1,4,96,38,
2779,785,79,5,468.77,313.32,2030.53,2024-07-08,8,29,47,42,
2780,302,186,2,3312.08,428.33,6195.83,2024-01-19,2,16,89,47,13.0
2781,709,15,5,4466.75,383.69,21950.06,2024-06-03,4,3,19,50,
2782,150,191,3,4671.22,496.48,13517.18,2024-06-10,9,25,60,12,
2783,768,90,3,120.9,310.99,51.710000000000036,2024-08-31,2,6,52,12,6.0
2784,757,31,1,3016.32,366.2,2650.1200000000003,2024-08-10,5,34,53,28,3.0
2785,146,199,3,3806.29,437.09,10981.779999999999,2024-02-20,9,20,85,28,
2786,104,140,4,465.22,66.73,1794.15,2024-09-09,2,32,13,4,
2787,347,150,4,2313.99,277.05,8978.91,2024-03-11,2,6,49,5,
2788,1184,139,2,3855.54,85.11,7625.97,2024-08-31,9,46,2,28,10.0
2789,464,236,3,1911.68,48.94,5686.1,2024-01-19,8,48,22,24,12.0
2790,734,183,5,301.21,222.06,1283.99,2024-03-04,2,37,48,12,11.0
2791,134,273,5,1056.75,448.02,4835.73,2024-06-23,10,4,84,42,20.0
2792,69,84,3,3775.03,43.4,11281.69,2024-02-26,2,12,94,42,14.0
2793,101,116,3,1762.79,336.79,4951.58,2024-07-11,8,14,56,31,11.0
2794,947,29,2,1832.34,113.84,3550.8399999999997,2024-06-18,5,35,52,31,
2795,104,36,2,637.5,357.3,917.7,2024-07-31,4,31,64,10,4.0
2796,936,217,4,828.63,228.35,3086.17,2024-02-08,10,7,21,18,17.0
2797,952,154,5,2204.79,6.53,11017.42,2024-06-20,1,1,16,6,
2798,492,139,3,1753.67,114.81,5146.2,2024-06-24,10,37,62,41,5.0
2799,275,262,2,4640.28,236.81,9043.75,2024-07-07,3,10,82,32,
2800,175,161,1,2324.46,495.89,1828.5700000000002,2024-04-16,10,45,38,24,11.0
2801,277,22,1,4541.86,354.48,4187.379999999999,2024-08-24,4,9,66,12,16.0
2802,967,204,1,4659.04,242.09,4416.95,2024-04-29,4,47,27,34,
2803,219,198,3,2706.53,135.42,7984.17,2024-02-10,5,13,81,23,14.0
2804,498,257,2,2238.12,177.34,4298.9,2024-07-04,9,37,64,32,
2805,136,53,3,2128.2,210.29,6174.3099999999995,2024-08-03,7,20,28,41,7.0
2806,349,204,1,4502.92,96.16,4406.76,2024-07-28,2,10,84,7,
2807,556,236,1,3530.33,177.82,3352.5099999999998,2024-09-08,1,13,86,9,
2808,774,220,1,3769.78,408.71,3361.07,2024-02-26,8,45,6,25,
2809,977,24,1,4983.6,161.26,4822.34,2024-06-03,1,4,81,50,
2810,609,249,2,3109.9,356.54,5863.26,2024-07-25,9,50,27,18,
2811,471,194,4,4669.45,437.0,18240.8,2024-01-27,10,7,91,9,3.0
2812,1117,148,1,1287.06,193.31,1093.75,2024-02-05,4,50,52,45,
2813,584,19,4,3245.73,488.61,12494.31,2024-04-20,8,14,95,46,
2814,422,123,4,1733.0,298.57,6633.43,2024-05-17,6,33,49,16,
2815,770,98,5,285.53,466.96,960.6899999999998,2024-07-29,9,17,24,10,14.0
2816,299,107,1,2579.73,378.45,2201.28,2024-05-13,8,28,24,42,2.0
2817,880,98,1,4606.48,180.0,4426.48,2024-05-15,5,10,82,11,7.0
2818,534,166,2,1344.65,452.33,2236.9700000000003,2024-01-02,2,28,76,46,
2819,1089,21,1,3949.08,498.55,3450.5299999999997,2024-10-05,8,5,84,1,
2820,693,121,3,2542.78,160.97,7467.37,2024-09-04,5,27,22,46,11.0
2821,709,149,2,1045.63,116.62,1974.6400000000003,2024-03-11,4,43,64,32,7.0
2822,446,192,5,3135.73,485.28,15193.369999999999,2024-08-20,5,9,71,24,18.0
2823,292,60,4,1084.76,468.5,3870.54,2024-08-28,2,39,27,10,
2824,911,154,2,694.41,185.35,1203.47,2024-08-09,1,26,8,14,
2825,1182,82,5,2454.99,475.02,11799.929999999998,2024-01-27,3,29,72,10,
2826,1005,36,1,4841.1,1.08,4840.02,2024-04-16,9,26,94,49,15.0
2827,427,143,1,2812.72,165.65,2647.0699999999997,2024-02-20,6,32,50,23,3.0
2828,853,194,4,2686.48,255.17,10490.75,2024-07-21,1,42,17,4,
2829,1037,241,2,2384.28,285.64,4482.92,2024-09-17,5,42,5,41,13.0
2830,326,80,2,597.9,42.3,1153.5,2024-02-20,6,17,99,21,2.0
2831,1025,155,3,355.4,469.14,597.0599999999998,2024-06-10,1,7,38,33,
2832,194,150,5,3774.55,497.49,18375.26,2024-07-01,10,32,21,9,
2833,234,22,4,3815.28,8.95,15252.17,2024-04-08,8,34,4,5,20.0
2834,991,191,5,1243.52,243.86,5973.740000000001,2024-03-25,8,31,84,39,
2835,815,52,2,4623.23,306.15,8940.31,2024-04-30,10,14,80,19,
2836,1108,125,2,4622.54,479.69,8765.39,2024-03-17,5,8,59,30,11.0
2837,423,56,4,4705.11,444.49,18375.949999999997,2024-06-22,10,13,10,13,17.0
2838,784,127,5,2777.28,225.0,13661.400000000001,2024-04-26,1,26,1,34,
2839,121,7,1,3565.86,142.63,3423.23,2024-02-28,4,42,95,19,17.0
2840,25,239,2,4277.75,349.61,8205.89,2024-02-11,9,30,92,24,
2841,1193,12,4,4334.53,311.11,17027.01,2024-01-09,4,1,97,13,20.0
2842,1165,3,5,4604.2,137.01,22883.99,2024-08-29,4,21,46,37,
2843,875,185,5,3815.98,276.67,18803.230000000003,2024-09-05,5,50,6,27,
2844,730,14,4,1930.34,94.79,7626.57,2024-07-10,6,47,76,8,9.0
2845,464,224,1,441.62,130.98,310.64,2024-04-01,3,5,64,30,
2846,1103,123,3,4189.77,234.55,12334.760000000002,2024-02-13,1,4,84,25,19.0
2847,855,294,1,2857.59,458.61,2398.98,2024-02-06,7,20,31,36,8.0
2848,476,230,2,4365.48,270.39,8460.57,2024-02-23,3,37,34,38,
2849,83,60,1,2875.04,40.47,2834.57,2024-04-19,8,26,41,2,
2850,1004,116,4,2034.43,314.43,7823.29,2024-07-21,1,47,33,41,14.0
2851,423,66,5,2988.17,189.14,14751.710000000001,2024-01-09,7,46,80,46,3.0
2852,1096,179,1,3019.32,167.26,2852.0600000000004,2024-03-07,4,36,57,9,
2853,295,163,4,938.81,248.8,3506.4399999999996,2024-04-12,7,16,87,42,
2854,1096,188,4,4263.1,115.52,16936.88,2024-03-01,7,19,40,1,11.0
2855,910,92,4,1476.84,73.3,5834.0599999999995,2024-01-21,8,31,24,21,10.0
2856,735,90,1,4675.85,6.43,4669.42,2024-06-01,8,42,3,30,14.0
2857,972,139,3,2791.6,307.49,8067.3099999999995,2024-01-05,6,15,45,6,10.0
2858,693,34,5,1064.68,130.86,5192.540000000001,2024-01-11,2,31,37,24,
2859,824,255,3,3854.82,44.01,11520.45,2024-01-07,4,27,55,32,
2860,863,253,2,4922.81,484.51,9361.11,2024-05-28,5,40,79,23,8.0
2861,653,262,4,4783.55,150.09,18984.11,2024-07-04,4,24,59,34,
2862,947,191,2,3137.58,175.01,6100.15,2024-07-18,9,49,16,22,19.0
2863,93,239,2,891.14,441.9,1340.38,2024-07-14,4,8,25,49,
2864,897,97,1,1938.17,325.42,1612.75,2024-05-10,10,4,10,14,5.0
2865,818,92,2,4876.88,324.0,9429.76,2024-08-09,1,25,81,38,19.0
2866,911,165,5,2416.32,14.84,12066.76,2024-04-30,4,31,76,47,18.0
2867,794,7,3,3568.42,352.22,10353.04,2024-04-19,8,9,53,10,15.0
2868,227,222,5,4336.52,438.7,21243.9,2024-05-16,6,32,63,16,3.0
2869,697,32,2,3261.2,109.49,6412.91,2024-07-21,8,40,59,2,7.0
2870,379,57,1,395.32,488.09,-92.76999999999998,2024-09-21,9,6,35,34,
2871,924,96,2,516.41,490.27,542.55,2024-10-05,6,17,51,43,
2872,75,99,3,1329.73,126.21,3862.98,2024-09-07,6,27,16,3,
2873,897,247,4,3111.16,276.33,12168.31,2024-03-01,1,21,67,6,
2874,1141,193,5,642.78,333.64,2880.2599999999998,2024-02-11,9,14,67,37,7.0
2875,25,49,1,551.97,333.37,218.60000000000002,2024-08-30,1,46,1,44,
2876,284,52,4,4107.34,156.72,16272.640000000001,2024-10-02,6,1,12,5,
2877,62,10,5,3711.23,339.31,18216.84,2024-03-04,7,25,8,37,13.0
2878,664,233,5,667.15,219.61,3116.14,2024-06-25,2,19,74,43,1.0
2879,621,253,5,641.12,396.79,2808.81,2024-05-02,4,3,8,32,
2880,1028,222,5,1011.41,175.96,4881.09,2024-10-06,5,12,97,49,19.0
2881,497,151,5,4458.99,172.11,22122.839999999997,2024-02-17,4,36,36,44,
2882,1062,54,5,2774.59,113.71,13759.240000000002,2024-04-19,6,46,4,6,2.0
2883,1153,76,3,2787.51,99.53,8263.0,2024-06-08,10,32,70,12,
2884,77,185,3,1044.67,243.77,2890.2400000000002,2024-07-03,9,10,64,4,16.0
2885,686,251,3,410.84,111.27,1121.25,2024-07-28,4,50,4,37,9.0
2886,191,288,2,2524.65,185.14,4864.16,2024-08-03,2,9,13,13,11.0
2887,500,1,3,2719.5,365.16,7793.34,2024-05-16,7,15,67,28,
2888,418,224,1,3171.21,111.28,3059.93,2024-07-26,8,38,91,36,5.0
2889,813,228,1,4893.2,150.29,4742.91,2024-05-16,3,45,54,33,
2890,651,138,5,324.09,29.81,1590.6399999999999,2024-09-21,2,41,47,9,16.0
2891,539,28,3,2303.6,253.31,6657.489999999999,2024-06-16,10,21,8,4,
2892,840,267,4,4214.56,184.64,16673.600000000002,2024-07-03,2,31,75,30,
2893,264,120,2,1429.48,325.11,2533.85,2024-02-21,4,33,70,27,5.0
2894,185,223,3,2821.48,311.43,8153.01,2024-09-15,7,48,30,37,
2895,216,90,4,3676.0,176.28,14527.72,2024-10-05,6,16,76,30,4.0
2896,834,216,5,1398.28,126.05,6865.349999999999,2024-08-20,10,7,40,30,
2897,1108,149,1,4459.59,85.09,4374.5,2024-02-06,2,46,26,26,20.0
2898,1091,206,5,2806.42,44.69,13987.41,2024-08-18,9,37,9,44,
2899,994,257,4,3725.5,352.53,14549.47,2024-05-29,6,15,44,33,
2900,1145,177,1,3451.58,103.18,3348.4,2024-02-21,6,6,100,39,
2901,919,146,3,4403.9,3.99,13207.71,2024-05-22,6,18,37,33,
2902,176,266,5,966.69,355.44,4478.010000000001,2024-04-26,10,2,29,3,
2903,326,254,1,828.61,163.75,664.86,2024-04-18,5,17,8,8,
2904,444,267,2,2021.69,374.77,3668.61,2024-05-19,3,20,66,6,
2905,600,265,5,261.89,309.32,1000.1299999999999,2024-03-15,8,43,45,9,20.0
2906,555,81,4,4964.74,91.12,19767.84,2024-09-24,10,18,62,41,
2907,795,108,4,2577.01,126.49,10181.550000000001,2024-09-27,6,31,89,11,
2908,948,55,2,382.82,246.85,518.79,2024-03-08,4,38,92,40,8.0
2909,646,183,1,660.48,150.08,510.4,2024-08-26,2,34,16,6,
2910,863,257,5,3882.89,372.42,19042.030000000002,2024-03-13,4,22,84,9,
2911,60,295,1,4275.94,148.43,4127.509999999999,2024-08-09,10,17,43,12,16.0
2912,890,118,5,3340.49,366.88,16335.569999999998,2024-07-08,1,39,64,50,15.0
2913,615,270,4,2496.1,468.34,9516.06,2024-01-21,8,9,3,25,
2914,286,145,1,4029.71,18.35,4011.36,2024-02-15,9,26,76,15,
2915,850,12,4,2059.01,345.85,7890.1900000000005,2024-05-27,7,47,84,26,15.0
2916,658,7,2,2789.1,66.58,5511.62,2024-06-27,1,6,99,44,
2917,1133,218,3,1331.52,497.07,3497.49,2024-09-07,4,27,98,33,
2918,1096,31,1,1858.36,51.4,1806.9599999999998,2024-04-29,6,46,58,2,4.0
2919,394,139,5,220.66,355.99,747.31,2024-08-25,4,33,22,46,16.0
2920,1030,279,4,1659.14,63.42,6573.14,2024-08-25,2,22,22,9,
2921,1142,31,3,385.3,188.8,967.1000000000001,2024-02-10,5,11,21,35,17.0
2922,346,115,3,4725.95,390.71,13787.14,2024-03-15,2,46,53,24,
2923,923,226,1,876.05,255.93,620.1199999999999,2024-02-09,5,41,2,31,19.0
2924,813,241,2,1198.67,234.86,2162.48,2024-04-09,5,13,49,20,
2925,1199,48,2,2607.32,347.18,4867.46,2024-10-03,7,5,38,15,
2926,1169,43,2,4814.05,122.19,9505.91,2024-02-22,2,12,89,2,
2927,1064,97,5,2107.17,249.62,10286.23,2024-06-30,7,22,67,28,2.0
2928,454,62,2,4324.14,68.96,8579.320000000002,2024-02-19,2,14,55,22,17.0
2929,599,254,2,2098.97,496.08,3701.8599999999997,2024-06-25,2,5,60,48,9.0
2930,1108,135,4,2389.19,238.18,9318.58,2024-07-10,5,13,86,32,10.0
2931,565,58,3,3787.54,186.44,11176.179999999998,2024-02-10,4,34,6,4,
